"id","sentiment"
"10108_8",0.639725
"10109_1",0.467092
"10109_10",0.736536
"1010_1",0.495095
"1010_9",0.654279
"10110_1",0.4348
"10110_10",0.587162
"10111_1",0.393542
"10111_10",0.606134
"10112_1",0.412969
"10112_10",0.705868
"10113_1",0.455072
"10113_9",0.638166
"10114_2",0.47203
"10114_8",0.607044
"10115_1",0.464883
"10115_8",0.562277
"10116_1",0.435515
"10116_10",0.579235
"10117_1",0.425444
"10117_9",0.565266
"10118_1",0.425964
"10118_8",0.73634
"10119_1",0.493471
"10119_10",0.590151
"1011_4",0.516276
"1011_8",0.597103
"10120_1",0.403028
"10120_10",0.574362
"10121_1",0.485479
"10121_10",0.622962
"10122_10",0.577286
"10122_2",0.479957
"10123_10",0.580275
"10123_4",0.462024
"10124_3",0.503347
"10124_8",0.716134
"10125_4",0.535768
"10125_8",0.559808
"10126_4",0.545514
"10126_9",0.609838
"10127_10",0.609123
"10127_2",0.456826
"10128_1",0.490352
"10128_10",0.623872
"10129_10",0.575142
"10129_2",0.447405
"1012_1",0.523943
"1012_8",0.480216
"10130_2",0.493861
"10130_8",0.626471
"10131_3",0.523423
"10131_7",0.678449
"10132_10",0.571699
"10132_3",0.512963
"10133_4",0.442207
"10133_8",0.582354
"10134_4",0.52011
"10134_7",0.639076
"10135_3",0.426679
"10135_8",0.707168
"10136_1",0.395296
"10136_10",0.584563
"10137_10",0.611007
"10137_2",0.516861
"10138_10",0.559549
"10138_2",0.478982
"10139_1",0.517056
"10139_10",0.549998
"1013_1",0.54415
"1013_7",0.538497
"10140_1",0.501073
"10140_10",0.602821
"10141_1",0.517056
"10141_8",0.590411
"10142_10",0.600287
"10142_3",0.480736
"10143_3",0.416348
"10143_9",0.60568
"10144_1",0.524333
"10144_8",0.657398
"10145_1",0.478852
"10145_8",0.603665
"10146_1",0.554351
"10146_10",0.643559
"10147_1",0.326685
"10147_7",0.564032
"10148_1",0.521669
"10148_10",0.623222
"10149_1",0.449679
"10149_9",0.633423
"1014_4",0.463583
"1014_8",0.525633
"10150_2",0.49542
"10150_8",0.694953
"10151_1",0.510559
"10151_8",0.581055
"10152_1",0.478982
"10152_9",0.597233
"10153_1",0.516082
"10153_10",0.551557
"10154_10",0.577806
"10154_2",0.566891
"10155_1",0.353194
"10155_7",0.543175
"10156_3",0.474759
"10156_8",0.569749
"10157_1",0.394452
"10157_8",0.597038
"10158_2",0.513742
"10158_9",0.64122
"10159_4",0.55578
"10159_7",0.632968
"1015_4",0.564357
"1015_8",0.597103
"10160_3",0.517446
"10160_7",0.630369
"10161_1",0.491457
"10161_7",0.559159
"10162_10",0.592685
"10162_4",0.479047
"10163_4",0.547139
"10163_7",0.650966
"10164_4",0.507505
"10164_9",0.556755
"10165_2",0.500943
"10165_9",0.61692
"10166_4",0.570594
"10166_8",0.577351
"10167_4",0.50835
"10167_9",0.759926
"10168_4",0.470665
"10168_9",0.681113
"10169_3",0.50861
"10169_8",0.633163
"1016_3",0.53278
"1016_7",0.50796
"10170_1",0.405627
"10170_8",0.566501
"10171_1",0.44786
"10171_8",0.703594
"10172_1",0.477747
"10172_9",0.636022
"10173_1",0.459555
"10173_8",0.573843
"10174_1",0.442857
"10174_9",0.550647
"10175_2",0.475343
"10175_7",0.569035
"10176_1",0.486324
"10176_9",0.585798
"10177_10",0.586967
"10177_3",0.334222
"10178_1",0.45949
"10178_10",0.570269
"10179_1",0.307453
"10179_10",0.550452
"1017_1",0.490352
"1017_7",0.5192
"10180_1",0.431682
"10180_8",0.550387
"10181_10",0.588851
"10181_2",0.437919
"10182_10",0.611657
"10182_3",0.340329
"10183_1",0.286921
"10183_9",0.659802
"10184_1",0.358717
"10184_9",0.6036
"10185_1",0.540641
"10185_10",0.610682
"10186_1",0.456761
"10186_10",0.551232
"10187_1",0.456306
"10187_10",0.598792
"10188_1",0.533559
"10188_10",0.563382
"10189_1",0.488858
"10189_10",0.615036
"1018_4",0.547788
"1018_7",0.580015
"10190_1",0.482426
"10190_10",0.530765
"10191_1",0.491327
"10191_10",0.60503
"10192_1",0.467936
"10192_10",0.5921
"10193_1",0.503542
"10193_7",0.80846
"10194_1",0.498214
"10194_7",0.444026
"10195_1",0.356898
"10195_10",0.572933
"10196_1",0.451498
"10196_8",0.595154
"10197_2",0.437724
"10197_8",0.649796
"10198_2",0.482101
"10198_8",0.554806
"10199_1",0.433241
"10199_10",0.660712
"1019_10",0.567735
"1019_3",0.494316
"101_3",0.473394
"101_9",0.522254
"10200_1",0.485414
"10200_7",0.509844
"10201_1",0.602821
"10201_7",0.558704
"10202_4",0.551687
"10202_9",0.615295
"10203_10",0.613736
"10203_2",0.476773
"10204_10",0.661946
"10204_2",0.53239
"10205_1",0.51894
"10205_10",0.59327
"10206_4",0.561433
"10206_8",0.62972
"10207_10",0.585343
"10207_3",0.493796
"10208_1",0.496395
"10208_10",0.601716
"10209_1",0.50653
"10209_7",0.509064
"1020_2",0.514327
"1020_7",0.460725
"10210_3",0.521539
"10210_7",0.602236
"10211_4",0.495485
"10211_8",0.630759
"10212_4",0.475733
"10212_7",0.504321
"10213_4",0.539797
"10213_7",0.491067
"10214_10",0.552466
"10214_2",0.514717
"10215_10",0.558639
"10215_4",0.479827
"10216_1",0.486454
"10216_10",0.554806
"10217_4",0.428563
"10217_7",0.567475
"10218_4",0.534664
"10218_7",0.549608
"10219_4",0.525308
"10219_9",0.512248
"1021_2",0.475863
"1021_7",0.602106
"10220_10",0.602496
"10220_3",0.37587
"10221_2",0.468196
"10221_8",0.589306
"10222_1",0.518421
"10222_8",0.570594
"10223_10",0.615231
"10223_2",0.486454
"10224_2",0.382627
"10224_9",0.542071
"10225_1",0.479047
"10225_10",0.558899
"10226_10",0.578846
"10226_3",0.530506
"10227_3",0.503152
"10227_7",0.536873
"10228_1",0.476578
"10228_10",0.550452
"10229_10",0.611657
"10229_2",0.516471
"1022_10",0.601131
"1022_3",0.516861
"10230_2",0.516276
"10230_7",0.589176
"10231_4",0.522579
"10231_9",0.65285
"10232_1",0.498474
"10232_10",0.830876
"10233_3",0.535119
"10233_7",0.541161
"10234_3",0.466897
"10234_9",0.751869
"10235_10",0.573778
"10235_3",0.523943
"10236_10",0.60516
"10236_4",0.492626
"10237_10",0.585148
"10237_3",0.517836
"10238_2",0.583978
"10238_7",0.618804
"10239_1",0.467871
"10239_9",0.588592
"1023_10",0.618739
"1023_3",0.524398
"10240_1",0.390943
"10240_10",0.607564
"10241_1",0.397636
"10241_10",0.639141
"10242_2",0.442012
"10242_8",0.628745
"10243_2",0.383082
"10243_9",0.635827
"10244_2",0.479956
"10244_7",0.723606
"10245_4",0.517121
"10245_9",0.603211
"10246_2",0.441687
"10246_9",0.623677
"10247_1",0.50757
"10247_10",0.584823
"10248_1",0.517381
"10248_9",0.601976
"10249_1",0.440843
"10249_8",0.628485
"1024_4",0.463713
"1024_9",0.597753
"10250_10",0.59314
"10250_4",0.501917
"10251_10",0.582484
"10251_3",0.524463
"10252_1",0.440128
"10252_10",0.599962
"10253_3",0.417777
"10253_7",0.621208
"10254_1",0.463258
"10254_8",0.595479
"10255_1",0.563252
"10255_10",0.587097
"10256_10",0.586967
"10256_4",0.493341
"10257_10",0.740434
"10257_3",0.489118
"10258_1",0.487883
"10258_8",0.584628
"10259_10",0.517121
"10259_3",0.467547
"1025_10",0.621078
"1025_3",0.478137
"10260_1",0.543955
"10260_10",0.583459
"10261_1",0.465922
"10261_8",0.55643
"10262_4",0.427588
"10262_7",0.595284
"10263_3",0.515367
"10263_7",0.659217
"10264_2",0.486844
"10264_8",0.59171
"10265_3",0.478852
"10265_9",0.572218
"10266_1",0.439608
"10266_7",0.620623
"10267_4",0.531155
"10267_7",0.537198
"10268_3",0.451498
"10268_7",0.577806
"10269_4",0.504971
"10269_8",0.616855
"1026_10",0.575012
"1026_2",0.50744
"10270_1",0.445456
"10270_10",0.60516
"10271_1",0.56728
"10271_8",0.6292
"10272_1",0.393802
"10272_7",0.639011
"10273_1",0.558769
"10273_10",0.577221
"10274_2",0.452473
"10274_8",0.596063
"10275_3",0.525763
"10275_9",0.572738
"10276_1",0.384121
"10276_8",0.554091
"10277_10",0.587162
"10277_2",0.514912
"10278_4",0.478267
"10278_7",0.582809
"10279_4",0.515692
"10279_9",0.598273
"1027_4",0.542071
"1027_9",0.547918
"10280_4",0.460335
"10280_8",0.557729
"10281_4",0.485804
"10281_9",0.59184
"10282_10",0.570269
"10282_2",0.52076
"10283_1",0.539212
"10283_10",0.570334
"10284_1",0.35144
"10284_9",0.525892
"10285_1",0.562602
"10285_9",0.611982
"10286_10",0.529531
"10286_3",0.531285
"10287_1",0.465857
"10287_10",0.574103
"10288_1",0.545384
"10288_8",0.596063
"10289_1",0.562407
"10289_9",0.583069
"1028_10",0.581704
"1028_4",0.553181
"10290_1",0.430187
"10290_10",0.678839
"10291_3",0.420506
"10291_9",0.707687
"10292_10",0.63966
"10292_2",0.320578
"10293_1",0.497109
"10293_9",0.603081
"10294_2",0.431487
"10294_9",0.578976
"10295_1",0.525373
"10295_10",0.618024
"10296_1",0.523164
"10296_8",0.588462
"10297_1",0.374505
"10297_10",0.629979
"10298_1",0.445001
"10298_9",0.575272
"10299_1",0.404653
"10299_10",0.618999
"1029_10",0.573193
"1029_2",0.43623
"102_4",0.518096
"102_8",0.558314
"10300_1",0.473394
"10300_10",0.571829
"10301_10",0.568255
"10301_2",0.53239
"10302_3",0.559289
"10302_7",0.559744
"10303_3",0.441687
"10303_9",0.623677
"10304_2",0.524138
"10304_7",0.591191
"10305_1",0.580405
"10305_10",0.657658
"10306_1",0.391268
"10306_8",0.572478
"10307_2",0.598857
"10307_7",0.552596
"10308_1",0.452798
"10308_10",0.636672
"10309_2",0.504191
"10309_8",0.598922
"1030_2",0.505621
"1030_9",0.583654
"10310_1",0.360146
"10310_8",0.557599
"10311_1",0.546749
"10311_10",0.571049
"10312_1",0.544735
"10312_9",0.560653
"10313_1",0.501398
"10313_10",0.582939
"10314_1",0.450979
"10314_9",0.585733
"10315_1",0.552856
"10315_10",0.645183
"10316_1",0.528232
"10316_10",0.579755
"10317_1",0.485349
"10317_10",0.54441
"10318_1",0.464428
"10318_8",0.572998
"10319_1",0.367683
"10319_8",0.49451
"1031_1",0.433046
"1031_10",0.613541
"10320_1",0.420961
"10320_10",0.638816
"10321_1",0.454747
"10321_10",0.585928
"10322_1",0.339549
"10322_9",0.550062
"10323_10",0.559808
"10323_2",0.557599
"10324_1",0.272952
"10324_8",0.565071
"10325_2",0.490157
"10325_9",0.552012
"10326_1",0.484959
"10326_10",0.586188
"10327_1",0.393867
"10327_7",0.572153
"10328_1",0.505426
"10328_10",0.630499
"10329_1",0.438439
"10329_10",0.602691
"1032_1",0.55526
"1032_10",0.61666
"10330_2",0.432721
"10330_9",0.556365
"10331_1",0.333767
"10331_9",0.560588
"10332_1",0.526022
"10332_10",0.595933
"10333_1",0.468781
"10333_10",0.585213
"10334_1",0.439218
"10334_7",0.598662
"10335_1",0.53148
"10335_7",0.585668
"10336_1",0.457086
"10336_7",0.598922
"10337_1",0.477942
"10337_10",0.647067
"10338_3",0.509974
"10338_9",0.548178
"10339_4",0.540381
"10339_8",0.607174
"1033_2",0.507895
"1033_9",0.565916
"10340_1",0.578716
"10340_7",0.538757
"10341_2",0.488013
"10341_7",0.577351
"10342_1",0.439153
"10342_9",0.5793
"10343_1",0.499448
"10343_9",0.569035
"10344_4",0.522319
"10344_9",0.623872
"10345_3",0.491587
"10345_7",0.569295
"10346_4",0.432266
"10346_9",0.592425
"10347_1",0.445521
"10347_10",0.595349
"10348_1",0.475278
"10348_10",0.549608
"10349_2",0.474564
"10349_8",0.622832
"1034_10",0.61549
"1034_2",0.477098
"10350_1",0.505751
"10350_9",0.602626
"10351_3",0.373466
"10351_8",0.552142
"10352_1",0.512508
"10352_10",0.584303
"10353_10",0.547399
"10353_2",0.394322
"10354_4",0.552401
"10354_7",0.531155
"10355_10",0.501852
"10355_4",0.561303
"10356_1",0.45923
"10356_7",0.540187
"10357_2",0.42317
"10357_7",0.381133
"10358_3",0.516276
"10358_7",0.557469
"10359_1",0.412839
"10359_8",0.557145
"1035_3",0.487364
"1035_9",0.584823
"10360_1",0.509779
"10360_9",0.611462
"10361_1",0.44747
"10361_9",0.59262
"10362_4",0.449809
"10362_7",0.583264
"10363_3",0.493211
"10363_7",0.547529
"10364_10",0.569165
"10364_2",0.510039
"10365_1",0.411215
"10365_7",0.541681
"10366_3",0.515887
"10366_8",0.501073
"10367_3",0.528946
"10367_8",0.634658
"10368_3",0.50796
"10368_8",0.61783
"10369_4",0.514782
"10369_9",0.622378
"1036_10",0.566176
"1036_3",0.519265
"10370_10",0.569425
"10370_3",0.484829
"10371_4",0.530701
"10371_8",0.587552
"10372_10",0.690015
"10372_4",0.532845
"10373_10",0.598013
"10373_2",0.483725
"10374_10",0.595219
"10374_3",0.514912
"10375_3",0.493211
"10375_8",0.613801
"10376_10",0.53083
"10376_3",0.496979
"10377_2",0.525763
"10377_8",0.575402
"10378_4",0.457996
"10378_8",0.538822
"10379_3",0.480151
"10379_9",0.618349
"1037_1",0.463843
"1037_10",0.609318
"10380_1",0.463453
"10380_7",0.639011
"10381_2",0.371452
"10381_8",0.560653
"10382_10",0.569165
"10382_3",0.490677
"10383_1",0.441038
"10383_8",0.57956
"10384_1",0.453188
"10384_7",0.553246
"10385_1",0.478137
"10385_10",0.554871
"10386_1",0.208304
"10386_7",0.537458
"10387_1",0.498864
"10387_9",0.553181
"10388_10",0.578261
"10388_4",0.513743
"10389_1",0.400754
"10389_7",0.604315
"1038_1",0.535833
"1038_10",0.542461
"10390_1",0.447015
"10390_7",0.599767
"10391_4",0.37483
"10391_9",0.502177
"10392_2",0.299006
"10392_8",0.578521
"10393_1",0.514587
"10393_9",0.544475
"10394_1",0.510104
"10394_9",0.543045
"10395_10",0.463648
"10395_2",0.449484
"10396_4",0.532585
"10396_8",0.523943
"10397_1",0.496914
"10397_10",0.696057
"10398_1",0.505101
"10398_10",0.695343
"10399_10",0.553246
"10399_2",0.508805
"1039_1",0.494381
"1039_10",0.570334
"103_10",0.572478
"103_3",0.476643
"10400_4",0.527842
"10400_9",0.528621
"10401_1",0.493406
"10401_7",0.576637
"10402_3",0.541941
"10402_8",0.608473
"10403_10",0.587097
"10403_4",0.474434
"10404_4",0.533624
"10404_9",0.559224
"10405_4",0.51894
"10405_7",0.604965
"10406_1",0.489053
"10406_8",0.547009
"10407_10",0.648757
"10407_2",0.503282
"10408_10",0.608603
"10408_2",0.523294
"10409_10",0.529596
"10409_2",0.597103
"1040_4",0.467742
"1040_9",0.584563
"10410_1",0.475993
"10410_10",0.556625
"10411_10",0.591125
"10411_3",0.458385
"10412_2",0.4847
"10412_8",0.615815
"10413_3",0.476318
"10413_8",0.634138
"10414_1",0.485284
"10414_10",0.61536
"10415_3",0.55617
"10415_7",0.549608
"10416_4",0.480671
"10416_9",0.607629
"10417_2",0.389319
"10417_7",0.565851
"10418_1",0.417582
"10418_8",0.612827
"10419_4",0.60451
"10419_8",0.607239
"1041_10",0.588916
"1041_2",0.439153
"10420_3",0.489767
"10420_9",0.64044
"10421_4",0.465078
"10421_8",0.551427
"10422_3",0.418102
"10422_9",0.637127
"10423_1",0.536613
"10423_9",0.651031
"10424_1",0.499968
"10424_7",0.56819
"10425_1",0.489378
"10425_10",0.540836
"10426_4",0.504776
"10426_8",0.554871
"10427_1",0.498344
"10427_10",0.572348
"10428_1",0.514912
"10428_10",0.586902
"10429_1",0.44786
"10429_9",0.578651
"1042_3",0.511988
"1042_7",0.571179
"10430_1",0.45988
"10430_10",0.569554
"10431_10",0.56754
"10431_2",0.488143
"10432_10",0.572608
"10432_4",0.524918
"10433_2",0.464428
"10433_8",0.630824
"10434_1",0.470405
"10434_8",0.655449
"10435_1",0.452083
"10435_7",0.557339
"10436_1",0.516796
"10436_8",0.636282
"10437_1",0.522774
"10437_9",0.65233
"10438_3",0.517836
"10438_9",0.634333
"10439_3",0.579885
"10439_8",0.585018
"1043_4",0.434215
"1043_9",0.615685
"10440_1",0.457866
"10440_7",0.56767
"10441_4",0.568385
"10441_9",0.633878
"10442_2",0.533624
"10442_8",0.577546
"10443_3",0.506531
"10443_7",0.5934
"10444_1",0.403288
"10444_9",0.738485
"10445_1",0.448834
"10445_10",0.588527
"10446_10",0.601586
"10446_2",0.485739
"10447_2",0.358782
"10447_7",0.555975
"10448_1",0.31395
"10448_7",0.559094
"10449_10",0.586642
"10449_2",0.397701
"1044_3",0.465208
"1044_8",0.564617
"10450_1",0.511338
"10450_7",0.735301
"10451_1",0.456046
"10451_7",0.658113
"10452_1",0.498409
"10452_8",0.703724
"10453_1",0.514847
"10453_10",0.791242
"10454_1",0.49503
"10454_8",0.546684
"10455_1",0.491132
"10455_9",0.626471
"10456_1",0.476253
"10456_10",0.601066
"10457_1",0.466897
"10457_8",0.595284
"10458_1",0.493146
"10458_7",0.564227
"10459_1",0.475798
"10459_10",0.566631
"1045_3",0.565786
"1045_9",0.675006
"10460_1",0.441038
"10460_10",0.609253
"10461_1",0.413359
"10461_10",0.654409
"10462_10",0.607434
"10462_3",0.478202
"10463_10",0.601716
"10463_2",0.499318
"10464_10",0.569035
"10464_2",0.481516
"10465_10",0.565721
"10465_3",0.47164
"10466_3",0.439153
"10466_8",0.545839
"10467_3",0.485869
"10467_9",0.560978
"10468_10",0.761225
"10468_2",0.487233
"10469_10",0.595349
"10469_3",0.428823
"1046_1",0.480801
"1046_9",0.608019
"10470_1",0.145865
"10470_10",0.561303
"10471_10",0.593464
"10471_4",0.484829
"10472_10",0.665845
"10472_3",0.526022
"10473_10",0.586577
"10473_4",0.470211
"10474_10",0.565656
"10474_3",0.503087
"10475_10",0.562862
"10475_2",0.492171
"10476_10",0.678904
"10476_2",0.573518
"10477_1",0.559549
"10477_9",0.709702
"10478_1",0.427068
"10478_10",0.597363
"10479_10",0.791438
"10479_4",0.488338
"1047_4",0.550517
"1047_8",0.590606
"10480_4",0.494121
"10480_8",0.550192
"10481_3",0.537848
"10481_9",0.648497
"10482_10",0.569359
"10482_4",0.43519
"10483_1",0.50822
"10483_8",0.598857
"10484_10",0.627641
"10484_2",0.429537
"10485_1",0.484894
"10485_10",0.662076
"10486_1",0.495745
"10486_10",0.634982
"10487_3",0.492366
"10487_7",0.545384
"10488_3",0.522904
"10488_7",0.632708
"10489_1",0.364889
"10489_8",0.697487
"1048_4",0.551232
"1048_8",0.562732
"10490_1",0.485284
"10490_9",0.626601
"10491_3",0.505556
"10491_7",0.574882
"10492_1",0.395751
"10492_8",0.585668
"10493_1",0.460205
"10493_10",0.57995
"10494_2",0.445976
"10494_8",0.545904
"10495_2",0.448769
"10495_8",0.587227
"10496_1",0.444026
"10496_10",0.575077
"10497_1",0.403158
"10497_10",0.549088
"10498_1",0.516212
"10498_10",0.541031
"10499_1",0.49555
"10499_8",0.495355
"1049_3",0.449029
"1049_9",0.546684
"104_1",0.427653
"104_10",0.561043
"10500_1",0.41011
"10500_7",0.539017
"10501_1",0.394127
"10501_10",0.55565
"10502_1",0.501008
"10502_7",0.550777
"10503_1",0.355988
"10503_8",0.560848
"10504_1",0.470146
"10504_7",0.575727
"10505_1",0.442532
"10505_7",0.526347
"10506_1",0.418427
"10506_8",0.575012
"10507_2",0.445196
"10507_7",0.528361
"10508_1",0.445651
"10508_7",0.55565
"10509_1",0.453383
"10509_8",0.571894
"1050_4",0.514587
"1050_9",0.539342
"10510_2",0.340394
"10510_7",0.566046
"10511_1",0.462739
"10511_10",0.569944
"10512_1",0.37522
"10512_9",0.556365
"10513_1",0.454292
"10513_7",0.561043
"10514_1",0.448315
"10514_9",0.535184
"10515_3",0.461634
"10515_8",0.566176
"10516_1",0.485609
"10516_10",0.588657
"10517_1",0.527972
"10517_10",0.583069
"10518_1",0.311546
"10518_7",0.536613
"10519_1",0.44643
"10519_8",0.525243
"1051_1",0.515887
"1051_10",0.603535
"10520_10",0.588202
"10520_2",0.511663
"10521_10",0.547269
"10521_2",0.474369
"10522_1",0.492366
"10522_10",0.628485
"10523_1",0.509259
"10523_9",0.559614
"10524_10",0.605485
"10524_2",0.433111
"10525_4",0.475928
"10525_7",0.567345
"10526_10",0.541031
"10526_2",0.500423
"10527_10",0.56897
"10527_3",0.472225
"10528_1",0.43467
"10528_8",0.642389
"10529_3",0.542201
"10529_7",0.567215
"1052_10",0.634528
"1052_3",0.513873
"10530_1",0.445131
"10530_10",0.620688
"10531_10",0.625301
"10531_3",0.500813
"10532_1",0.513353
"10532_9",0.605809
"10533_10",0.523099
"10533_3",0.5435
"10534_10",0.57995
"10534_2",0.446235
"10535_10",0.661946
"10535_3",0.560718
"10536_2",0.528751
"10536_8",0.607304
"10537_3",0.457671
"10537_9",0.607174
"10538_1",0.428173
"10538_10",0.556625
"10539_2",0.485154
"10539_8",0.588592
"1053_10",0.586253
"1053_4",0.431227
"10540_1",0.467612
"10540_10",0.512248
"10541_2",0.457606
"10541_8",0.505296
"10542_10",0.526607
"10542_4",0.404588
"10543_3",0.456306
"10543_7",0.526217
"10544_10",0.601066
"10544_3",0.4604
"10545_10",0.576701
"10545_2",0.467612
"10546_1",0.528297
"10546_10",0.570269
"10547_10",0.584693
"10547_3",0.43402
"10548_1",0.396336
"10548_10",0.633358
"10549_10",0.593075
"10549_2",0.265415
"1054_2",0.437074
"1054_9",0.560718
"10550_2",0.551882
"10550_8",0.536223
"10551_1",0.509259
"10551_10",0.613931
"10552_4",0.513743
"10552_7",0.498084
"10553_1",0.468391
"10553_7",0.638816
"10554_2",0.498474
"10554_9",0.574687
"10555_10",0.577871
"10555_3",0.476838
"10556_10",0.589761
"10556_3",0.465987
"10557_3",0.449939
"10557_8",0.586577
"10558_4",0.377299
"10558_9",0.577806
"10559_3",0.424924
"10559_7",0.561563
"1055_10",0.602431
"1055_3",0.442662
"10560_4",0.501787
"10560_9",0.601196
"10561_2",0.472615
"10561_9",0.600287
"10562_1",0.507895
"10562_7",0.548308
"10563_2",0.466897
"10563_9",0.515237
"10564_3",0.469106
"10564_7",0.674551
"10565_1",0.279125
"10565_10",0.709702
"10566_3",0.487428
"10566_9",0.598792
"10567_4",0.469171
"10567_8",0.632383
"10568_10",0.608733
"10568_4",0.49516
"10569_1",0.367033
"10569_7",0.573323
"1056_3",0.56923
"1056_8",0.614061
"10570_1",0.439348
"10570_10",0.566891
"10571_10",0.540641
"10571_3",0.51881
"10572_1",0.50861
"10572_10",0.600027
