"id","sentiment"
"1005_2",0.5051
"1005_7",0.574978
"10060_10",0.621331
"10060_3",0.485601
"10061_10",0.605996
"10061_4",0.531677
"10062_4",0.522379
"10062_9",0.54618
"10063_1",0.502325
"10063_10",0.598987
"10064_10",0.601346
"10064_2",0.553258
"10065_1",0.477275
"10065_8",0.644855
"10066_1",0.563736
"10066_7",0.539657
"10067_4",0.473736
"10067_7",0.631462
"10068_3",0.473389
"10068_8",0.699951
"10069_10",0.640969
"10069_3",0.499272
"1006_3",0.464507
"1006_8",0.580251
"10070_10",0.600861
"10070_3",0.504129
"10071_2",0.534037
"10071_8",0.688363
"10072_1",0.501423
"10072_10",0.632087
"10073_3",0.543543
"10073_7",0.536535
"10074_3",0.539449
"10074_7",0.640136
"10075_10",0.638262
"10075_3",0.504615
"10076_10",0.650198
"10076_3",0.427452
"10077_3",0.464368
"10077_7",0.586497
"10078_10",0.602803
"10078_3",0.486642
"10079_1",0.474013
"10079_10",0.595517
"1007_4",0.534106
"1007_9",0.58386
"10080_1",0.500798
"10080_10",0.652835
"10081_1",0.549025
"10081_10",0.552148
"10082_1",0.454167
"10082_8",0.59413
"10083_10",0.651308
"10083_2",0.528624
"10084_10",0.617584
"10084_3",0.515926
"10085_10",0.588162
"10085_2",0.49039
"10086_1",0.519187
"10086_10",0.593297
"10087_1",0.498161
"10087_7",0.628686
"10088_1",0.511693
"10088_8",0.612241
"10089_1",0.546874
"10089_9",0.718132
"1008_10",0.558879
"1008_2",0.549511
"10090_10",0.621886
"10090_3",0.532441
"10091_1",0.495247
"10091_10",0.560267
"10092_4",0.513636
"10092_8",0.624731
"10093_1",0.518285
"10093_10",0.653529
"10094_4",0.492749
"10094_9",0.698078
"10095_3",0.523767
"10095_9",0.582333
"10096_1",0.460898
"10096_9",0.68295
"10097_10",0.667268
"10097_2",0.504476
"10098_1",0.525085
"10098_9",0.601901
"10099_4",0.518701
"10099_9",0.621539
"1009_3",0.512525
"1009_8",0.633197
"100_10",0.631601
"100_4",0.525085
"10100_10",0.620151
"10100_3",0.590035
"10101_4",0.519534
"10101_9",0.705017
"10102_2",0.511762
"10102_8",0.643606
"10103_1",0.434599
"10103_9",0.611686
"10104_1",0.42648
"10104_10",0.642981
"10105_3",0.335855
"10105_8",0.688363
"10106_1",0.515787
"10106_10",0.475262
"10107_2",0.478315
"10107_9",0.609118
"10108_1",0.494275
"10108_8",0.659219
"10109_1",0.476303
"10109_10",0.73319
"1010_1",0.512317
"1010_9",0.673375
"10110_1",0.441607
"10110_10",0.593505
"10111_1",0.381237
"10111_10",0.627854
"10112_1",0.432031
"10112_10",0.722712
"10113_1",0.474846
"10113_9",0.645965
"10114_2",0.478246
"10114_8",0.63167
"10115_1",0.457567
"10115_8",0.580459
"10116_1",0.441885
"10116_10",0.604955
"10117_1",0.430366
"10117_9",0.59295
"10118_1",0.44133
"10118_8",0.758656
"10119_1",0.499133
"10119_10",0.618278
"1011_4",0.53709
"1011_8",0.608702
"10120_1",0.414475
"10120_10",0.600236
"10121_1",0.499549
"10121_10",0.636875
"10122_10",0.603706
"10122_2",0.503019
"10123_10",0.602595
"10123_4",0.488377
"10124_3",0.513566
"10124_8",0.726667
"10125_4",0.551315
"10125_8",0.575255
"10126_4",0.553813
"10126_9",0.646798
"10127_10",0.62827
"10127_2",0.464784
"10128_1",0.507807
"10128_10",0.655957
"10129_10",0.588231
"10129_2",0.461176
"1012_1",0.546943
"1012_8",0.480952
"10130_2",0.526681
"10130_8",0.64541
"10131_3",0.534175
"10131_7",0.699257
"10132_10",0.595934
"10132_3",0.523212
"10133_4",0.43106
"10133_8",0.630699
"10134_4",0.540351
"10134_7",0.658872
"10135_3",0.414406
"10135_8",0.705225
"10136_1",0.399626
"10136_10",0.592325
"10137_10",0.623829
"10137_2",0.532371
"10138_10",0.579766
"10138_2",0.492194
"10139_1",0.543127
"10139_10",0.609743
"1013_1",0.549233
"1013_7",0.564153
"10140_1",0.514677
"10140_10",0.620498
"10141_1",0.531955
"10141_8",0.57921
"10142_10",0.617861
"10142_3",0.507113
"10143_3",0.437097
"10143_9",0.619666
"10144_1",0.534869
"10144_8",0.679481
"10145_1",0.480675
"10145_8",0.63056
"10146_1",0.55992
"10146_10",0.663868
"10147_1",0.341198
"10147_7",0.580113
"10148_1",0.523906
"10148_10",0.688293
"10149_1",0.468115
"10149_9",0.611339
"1014_4",0.465756
"1014_8",0.506974
"10150_2",0.515162
"10150_8",0.718965
"10151_1",0.53133
"10151_8",0.614045
"10152_1",0.476303
"10152_9",0.610714
"10153_1",0.542572
"10153_10",0.586635
"10154_10",0.598848
"10154_2",0.582819
"10155_1",0.360628
"10155_7",0.558046
"10156_3",0.503782
"10156_8",0.609465
"10157_1",0.387135
"10157_8",0.620082
"10158_2",0.517313
"10158_9",0.665048
"10159_4",0.593852
"10159_7",0.657831
"1015_4",0.588925
"1015_8",0.608702
"10160_3",0.531677
"10160_7",0.647283
"10161_1",0.509958
"10161_7",0.568941
"10162_10",0.610645
"10162_4",0.501978
"10163_4",0.566304
"10163_7",0.676358
"10164_4",0.502186
"10164_9",0.57352
"10165_2",0.536188
"10165_9",0.672542
"10166_4",0.588925
"10166_8",0.598501
"10167_4",0.52335
"10167_9",0.822149
"10168_4",0.491153
"10168_9",0.692249
"10169_3",0.515162
"10169_8",0.674762
"1016_3",0.556728
"1016_7",0.535494
"10170_1",0.425786
"10170_8",0.59524
"10171_1",0.447367
"10171_8",0.709736
"10172_1",0.507668
"10172_9",0.663313
"10173_1",0.469503
"10173_8",0.598918
"10174_1",0.464021
"10174_9",0.58268
"10175_2",0.482618
"10175_7",0.589411
"10176_1",0.515717
"10176_9",0.606273
"10177_10",0.603983
"10177_3",0.33988
"10178_1",0.487544
"10178_10",0.581986
"10179_1",0.330165
"10179_10",0.570537
"1017_1",0.502672
"1017_7",0.533898
"10180_1",0.435293
"10180_8",0.574284
"10181_10",0.614114
"10181_2",0.445008
"10182_10",0.640899
"10182_3",0.395323
"10183_1",0.322046
"10183_9",0.682465
"10184_1",0.382903
"10184_9",0.639789
"10185_1",0.539241
"10185_10",0.628062
"10186_1",0.484422
"10186_10",0.569079
"10187_1",0.458469
"10187_10",0.600236
"10188_1",0.557838
"10188_10",0.579419
"10189_1",0.509403
"10189_10",0.646798
"1018_4",0.582819
"1018_7",0.600028
"10190_1",0.481577
"10190_10",0.55076
"10191_1",0.518909
"10191_10",0.621956
"10192_1",0.49837
"10192_10",0.629172
"10193_1",0.501492
"10193_7",0.879467
"10194_1",0.501908
"10194_7",0.450489
"10195_1",0.367359
"10195_10",0.589897
"10196_1",0.480536
"10196_8",0.624523
"10197_2",0.465131
"10197_8",0.664284
"10198_2",0.510097
"10198_8",0.572271
"10199_1",0.434113
"10199_10",0.712789
"1019_10",0.58615
"1019_3",0.509472
"101_3",0.470752
"101_9",0.552911
"10200_1",0.485393
"10200_7",0.539241
"10201_1",0.638471
"10201_7",0.581362
"10202_4",0.564291
"10202_9",0.650059
"10203_10",0.632503
"10203_2",0.498925
"10204_10",0.691
"10204_2",0.552356
"10205_1",0.566651
"10205_10",0.609118
"10206_4",0.592325
"10206_8",0.652904
"10207_10",0.596211
"10207_3",0.541253
"10208_1",0.513289
"10208_10",0.603706
"10209_1",0.515856
"10209_7",0.523697
"1020_2",0.537229
"1020_7",0.528624
"10210_3",0.54389
"10210_7",0.609951
"10211_4",0.518493
"10211_8",0.648671
"10212_4",0.5017
"10212_7",0.511276
"10213_4",0.532579
"10213_7",0.498508
"10214_10",0.582125
"10214_2",0.540629
"10215_10",0.548748
"10215_4",0.508015
"10216_1",0.511693
"10216_10",0.583235
"10217_4",0.438901
"10217_7",0.606828
"10218_4",0.558046
"10218_7",0.584554
"10219_4",0.542641
"10219_9",0.525779
"1021_2",0.47436
"1021_7",0.606898
"10220_10",0.611061
"10220_3",0.386441
"10221_2",0.490528
"10221_8",0.616057
"10222_1",0.541184
"10222_8",0.586427
"10223_10",0.629242
"10223_2",0.478871
"10224_2",0.383041
"10224_9",0.56103
"10225_1",0.520089
"10225_10",0.589966
"10226_10",0.594754
"10226_3",0.550066
"10227_3",0.512317
"10227_7",0.576782
"10228_1",0.487614
"10228_10",0.574422
"10229_10",0.644022
"10229_2",0.526959
"1022_10",0.63507
"1022_3",0.523697
"10230_2",0.532024
"10230_7",0.603497
"10231_4",0.538339
"10231_9",0.682742
"10232_1",0.525224
"10232_10",0.852265
"10233_3",0.561099
"10233_7",0.548886
"10234_3",0.480467
"10234_9",0.782597
"10235_10",0.585803
"10235_3",0.549442
"10236_10",0.605302
"10236_4",0.519673
"10237_10",0.614114
"10237_3",0.534037
"10238_2",0.582264
"10238_7",0.626397
"10239_1",0.48234
"10239_9",0.626258
"1023_10",0.644646
"1023_3",0.541878
"10240_1",0.402956
"10240_10",0.592534
"10241_1",0.409063
"10241_10",0.641246
"10242_2",0.457776
"10242_8",0.638679
"10243_2",0.356187
"10243_9",0.675664
"10244_2",0.479426
"10244_7",0.723753
"10245_4",0.536257
"10245_9",0.622233
"10246_2",0.465547
"10246_9",0.661925
"10247_1",0.527375
"10247_10",0.601485
"10248_1",0.536465
"10248_9",0.620637
"10249_1",0.452085
"10249_8",0.653529
"1024_4",0.48463
"1024_9",0.634793
"10250_10",0.599126
"10250_4",0.515856
"10251_10",0.608563
"10251_3",0.532163
"10252_1",0.464368
"10252_10",0.621747
"10253_3",0.415794
"10253_7",0.632017
"10254_1",0.485879
"10254_8",0.602526
"10255_1",0.58268
"10255_10",0.602457
"10256_10",0.602734
"10256_4",0.495733
"10257_10",0.737423
"10257_3",0.503782
"10258_1",0.504545
"10258_8",0.598085
"10259_10",0.518077
"10259_3",0.470197
"1025_10",0.636666
"1025_3",0.525918
"10260_1",0.567553
"10260_10",0.609465
"10261_1",0.477691
"10261_8",0.579141
"10262_4",0.456596
"10262_7",0.599334
"10263_3",0.532718
"10263_7",0.662688
"10264_2",0.503366
"10264_8",0.6078
"10265_3",0.496912
"10265_9",0.58615
"10266_1",0.469364
"10266_7",0.632781
"10267_4",0.546943
"10267_7",0.538825
"10268_3",0.464576
"10268_7",0.60544
"10269_4",0.515579
"10269_8",0.627992
"1026_10",0.596628
"1026_2",0.510999
"10270_1",0.454861
"10270_10",0.627854
"10271_1",0.586705
"10271_8",0.635417
"10272_1",0.412532
"10272_7",0.643744
"10273_1",0.584068
"10273_10",0.597946
"10274_2",0.455347
"10274_8",0.588578
"10275_3",0.542364
"10275_9",0.600791
"10276_1",0.403789
"10276_8",0.564153
"10277_10",0.597252
"10277_2",0.514815
"10278_4",0.462702
"10278_7",0.60211
"10279_4",0.535702
"10279_9",0.624037
"1027_4",0.564499
"1027_9",0.577406
"10280_4",0.459441
"10280_8",0.558532
"10281_4",0.513497
"10281_9",0.611616
"10282_10",0.599542
"10282_2",0.539935
"10283_1",0.566095
"10283_10",0.582749
"10284_1",0.391438
"10284_9",0.556866
"10285_1",0.591909
"10285_9",0.63403
"10286_10",0.553397
"10286_3",0.544654
"10287_1",0.484699
"10287_10",0.577684
"10288_1",0.567067
"10288_8",0.624245
"10289_1",0.560683
"10289_9",0.612102
"1028_10",0.605093
"1028_4",0.557283
"10290_1",0.439942
"10290_10",0.675734
"10291_3",0.429325
"10291_9",0.707237
"10292_10",0.628548
"10292_2",0.357644
"10293_1",0.513289
"10293_9",0.647561
"10294_2",0.431546
"10294_9",0.596836
"10295_1",0.540004
"10295_10",0.657345
"10296_1",0.54736
"10296_8",0.611061
"10297_1",0.392409
"10297_10",0.663313
"10298_1",0.460135
"10298_9",0.59177
"10299_1",0.398723
"10299_10",0.627923
"1029_10",0.617514
"1029_2",0.44591
"102_4",0.522587
"102_8",0.57123
"10300_1",0.497537
"10300_10",0.604885
"10301_10",0.589203
"10301_2",0.538061
"10302_3",0.562557
"10302_7",0.575602
"10303_3",0.474013
"10303_9",0.653806
"10304_2",0.537853
"10304_7",0.634654
"10305_1",0.616543
"10305_10",0.67386
"10306_1",0.41163
"10306_8",0.583027
"10307_2",0.630352
"10307_7",0.624523
"10308_1",0.463327
"10308_10",0.62827
"10309_2",0.520714
"10309_8",0.620221
"1030_2",0.540837
"1030_9",0.594615
"10310_1",0.379155
"10310_8",0.584276
"10311_1",0.555617
"10311_10",0.596628
"10312_1",0.568385
"10312_9",0.583096
"10313_1",0.532718
"10313_10",0.607175
"10314_1",0.453959
"10314_9",0.611963
"10315_1",0.562626
"10315_10",0.657831
"10316_1",0.558115
"10316_10",0.593019
"10317_1",0.511623
"10317_10",0.566442
"10318_1",0.488169
"10318_8",0.591978
"10319_1",0.392131
"10319_8",0.540629
"1031_1",0.434599
"1031_10",0.628756
"10320_1",0.419888
"10320_10",0.677816
"10321_1",0.503366
"10321_10",0.61689
"10322_1",0.315246
"10322_9",0.56901
"10323_10",0.56672
"10323_2",0.578517
"10324_1",0.215738
"10324_8",0.58615
"10325_2",0.511276
"10325_9",0.559018
"10326_1",0.49032
"10326_10",0.612588
"10327_1",0.40483
"10327_7",0.587399
"10328_1",0.520852
"10328_10",0.6443
"10329_1",0.450351
"10329_10",0.618417
"1032_1",0.574492
"1032_10",0.644369
"10330_2",0.434113
"10330_9",0.572202
"10331_1",0.349664
"10331_9",0.613073
"10332_1",0.537853
"10332_10",0.627993
"10333_1",0.487406
"10333_10",0.603567
"10334_1",0.454931
"10334_7",0.629936
"10335_1",0.556172
"10335_7",0.592395
"10336_1",0.49608
"10336_7",0.610575
"10337_1",0.486851
"10337_10",0.694608
"10338_3",0.5017
"10338_9",0.5747
"10339_4",0.549719
"10339_8",0.641593
"1033_2",0.511901
"1033_9",0.592603
"10340_1",0.600167
"10340_7",0.571716
"10341_2",0.502117
"10341_7",0.615294
"10342_1",0.434738
"10342_9",0.60551
"10343_1",0.482201
"10343_9",0.580251
"10344_4",0.545764
"10344_9",0.639581
"10345_3",0.519534
"10345_7",0.589897
"10346_4",0.420721
"10346_9",0.607869
"10347_1",0.46298
"10347_10",0.626535
"10348_1",0.494969
"10348_10",0.580806
"10349_2",0.478315
"10349_8",0.652488
"1034_10",0.637152
"1034_2",0.491361
"10350_1",0.525849
"10350_9",0.620013
"10351_3",0.390605
"10351_8",0.573798
"10352_1",0.526126
"10352_10",0.605302
"10353_10",0.573173
"10353_2",0.40136
"10354_4",0.54958
"10354_7",0.555826
"10355_10",0.54736
"10355_4",0.57359
"10356_1",0.512456
"10356_7",0.571924
"10357_2",0.430713
"10357_7",0.365485
"10358_3",0.528763
"10358_7",0.587468
"10359_1",0.420096
"10359_8",0.577476
"1035_3",0.508848
"1035_9",0.598293
"10360_1",0.540768
"10360_9",0.609326
"10361_1",0.468115
"10361_9",0.627715
"10362_4",0.464645
"10362_7",0.61918
"10363_3",0.498161
"10363_7",0.568038
"10364_10",0.585803
"10364_2",0.542364
"10365_1",0.417043
"10365_7",0.572826
"10366_3",0.52342
"10366_8",0.527444
"10367_3",0.537923
"10367_8",0.661509
"10368_3",0.519256
"10368_8",0.648047
"10369_4",0.539172
"10369_9",0.642981
"1036_10",0.590729
"1036_3",0.520922
"10370_10",0.566512
"10370_3",0.485255
"10371_4",0.537645
"10371_8",0.609118
"10372_10",0.728055
"10372_4",0.557075
"10373_10",0.630768
"10373_2",0.507182
"10374_10",0.627923
"10374_3",0.532233
"10375_3",0.517383
"10375_8",0.642634
"10376_10",0.561307
"10376_3",0.521963
"10377_2",0.540004
"10377_8",0.616821
"10378_4",0.447992
"10378_8",0.566651
"10379_3",0.503921
"10379_9",0.652627
"1037_1",0.459927
"1037_10",0.632434
"10380_1",0.459302
"10380_7",0.648949
"10381_2",0.399487
"10381_8",0.584831
"10382_10",0.597877
"10382_3",0.501006
"10383_1",0.454722
"10383_8",0.587537
"10384_1",0.461453
"10384_7",0.572896
"10385_1",0.504337
"10385_10",0.574076
"10386_1",0.191729
"10386_7",0.572271
"10387_1",0.518562
"10387_9",0.577268
"10388_10",0.59982
"10388_4",0.5314
"10389_1",0.422317
"10389_7",0.616265
"1038_1",0.549164
"1038_10",0.599958
"10390_1",0.460204
"10390_7",0.615016
"10391_4",0.408369
"10391_9",0.523281
"10392_2",0.292069
"10392_8",0.600999
"10393_1",0.515856
"10393_9",0.572063
"10394_1",0.511831
"10394_9",0.578447
"10395_10",0.482132
"10395_2",0.484561
"10396_4",0.567206
"10396_8",0.560058
"10397_1",0.513358
"10397_10",0.718132
"10398_1",0.521754
"10398_10",0.716605
"10399_10",0.573451
"10399_2",0.536396
"1039_1",0.513705
"1039_10",0.58608
"103_10",0.605024
"103_3",0.470474
"10400_4",0.560683
"10400_9",0.525085
"10401_1",0.527028
"10401_7",0.602804
"10402_3",0.582056
"10402_8",0.653112
"10403_10",0.58615
"10403_4",0.518632
"10404_4",0.550691
"10404_9",0.585733
"10405_4",0.537229
"10405_7",0.599195
"10406_1",0.50399
"10406_8",0.55985
"10407_10",0.671848
"10407_2",0.514121
"10408_10",0.631601
"10408_2",0.534106
"10409_10",0.536951
"10409_2",0.6214
"1040_4",0.4915
"1040_9",0.616127
"10410_1",0.504268
"10410_10",0.58844
"10411_10",0.626605
"10411_3",0.475887
"10412_2",0.4881
"10412_8",0.65103
"10413_3",0.508986
"10413_8",0.656165
"10414_1",0.502741
"10414_10",0.656374
"10415_3",0.580459
"10415_7",0.571161
"10416_4",0.502117
"10416_9",0.626327
"10417_2",0.422941
"10417_7",0.583513
"10418_1",0.414822
"10418_8",0.642218
"10419_4",0.6146
"10419_8",0.628478
"1041_10",0.593921
"1041_2",0.45042
"10420_3",0.501423
"10420_9",0.653737
"10421_4",0.490459
"10421_8",0.573243
"10422_3",0.413712
"10422_9",0.654916
"10423_1",0.546874
"10423_9",0.662133
"10424_1",0.521616
"10424_7",0.569912
"10425_1",0.500312
"10425_10",0.58157
"10426_4",0.524738
"10426_8",0.581709
"10427_1",0.509472
"10427_10",0.592464
"10428_1",0.520644
"10428_10",0.613837
"10429_1",0.458747
"10429_9",0.600444
"1042_3",0.524808
"1042_7",0.591701
"10430_1",0.471029
"10430_10",0.593644
"10431_10",0.601971
"10431_2",0.496704
"10432_10",0.586219
"10432_4",0.554299
"10433_2",0.478177
"10433_8",0.647422
"10434_1",0.459996
"10434_8",0.687322
"10435_1",0.485532
"10435_7",0.579349
"10436_1",0.540768
"10436_8",0.631948
"10437_1",0.534175
"10437_9",0.658247
"10438_3",0.53591
"10438_9",0.650753
"10439_3",0.592742
"10439_8",0.602248
"1043_4",0.446742
"1043_9",0.636736
"10440_1",0.460759
"10440_7",0.577129
"10441_4",0.605718
"10441_9",0.652904
"10442_2",0.560752
"10442_8",0.592187
"10443_3",0.524738
"10443_7",0.618347
"10444_1",0.408716
"10444_9",0.725626
"10445_1",0.461106
"10445_10",0.61113
"10446_10",0.625911
"10446_2",0.473389
"10447_2",0.342586
"10447_7",0.593644
"10448_1",0.298522
"10448_7",0.572896
"10449_10",0.593574
"10449_2",0.430505
"1044_3",0.462355
"1044_8",0.584554
"10450_1",0.518909
"10450_7",0.747762
"10451_1",0.471654
"10451_7",0.656374
"10452_1",0.533898
"10452_8",0.716814
"10453_1",0.528069
"10453_10",0.798348
"10454_1",0.523767
"10454_8",0.575186
"10455_1",0.500937
"10455_9",0.649226
"10456_1",0.491014
"10456_10",0.609812
"10457_1",0.474499
"10457_8",0.62716
"10458_1",0.511554
"10458_7",0.584831
"10459_1",0.498439
"10459_10",0.594685
"1045_3",0.588786
"1045_9",0.756991
"10460_1",0.4652
"10460_10",0.623343
"10461_1",0.41281
"10461_10",0.668587
"10462_10",0.61571
"10462_3",0.463674
"10463_10",0.622927
"10463_2",0.498369
"10464_10",0.585456
"10464_2",0.486504
"10465_10",0.594823
"10465_3",0.494553
"10466_3",0.443828
"10466_8",0.556103
"10467_3",0.526959
"10467_9",0.568802
"10468_10",0.805287
"10468_2",0.50857
"10469_10",0.614114
"10469_3",0.428978
"1046_1",0.511068
"1046_9",0.620568
"10470_1",0.110194
"10470_10",0.585386
"10471_10",0.616196
"10471_4",0.47436
"10472_10",0.683297
"10472_3",0.548331
"10473_10",0.607522
"10473_4",0.493512
"10474_10",0.589411
"10474_3",0.507737
"10475_10",0.584137
"10475_2",0.503366
"10476_10",0.687739
"10476_2",0.596697
"10477_1",0.565332
"10477_9",0.706405
"10478_1",0.447783
"10478_10",0.623413
"10479_10",0.835819
"10479_4",0.488447
"1047_4",0.564152
"1047_8",0.60662
"10480_4",0.534522
"10480_8",0.571786
"10481_3",0.556172
"10481_9",0.66137
"10482_10",0.5747
"10482_4",0.467837
"10483_1",0.52682
"10483_8",0.640969
"10484_10",0.655333
"10484_2",0.451739
"10485_1",0.511693
"10485_10",0.710638
"10486_1",0.49948
"10486_10",0.661023
"10487_3",0.50975
"10487_7",0.565332
"10488_3",0.555548
"10488_7",0.633683
"10489_1",0.370065
"10489_8",0.740476
"1048_4",0.55534
"1048_8",0.599334
"10490_1",0.49261
"10490_9",0.651863
"10491_3",0.525155
"10491_7",0.596766
"10492_1",0.410173
"10492_8",0.598709
"10493_1",0.481577
"10493_10",0.605163
"10494_2",0.465062
"10494_8",0.573937
"10495_2",0.473111
"10495_8",0.605579
"10496_1",0.448408
"10496_10",0.598015
"10497_1",0.414822
"10497_10",0.579974
"10498_1",0.534522
"10498_10",0.569565
"10499_1",0.50517
"10499_8",0.517105
"1049_3",0.460274
"1049_9",0.573451
"104_1",0.428354
"104_10",0.583721
"10500_1",0.415239
"10500_7",0.553605
"10501_1",0.41399
"10501_10",0.568108
"10502_1",0.521754
"10502_7",0.54847
"10503_1",0.407953
"10503_8",0.528555
"10504_1",0.495455
"10504_7",0.600791
"10505_1",0.458747
"10505_7",0.552009
"10506_1",0.434529
"10506_8",0.603497
"10507_2",0.447714
"10507_7",0.548956
"10508_1",0.45729
"10508_7",0.589758
"10509_1",0.484422
"10509_8",0.583929
"1050_4",0.569912
"1050_9",0.56672
"10510_2",0.338561
"10510_7",0.576712
"10511_1",0.476581
"10511_10",0.584831
"10512_1",0.392409
"10512_9",0.576712
"10513_1",0.472903
"10513_7",0.578517
"10514_1",0.484075
"10514_9",0.558601
"10515_3",0.480189
"10515_8",0.588648
"10516_1",0.487891
"10516_10",0.614253
"10517_1",0.5416
"10517_10",0.605579
"10518_1",0.311915
"10518_7",0.561932
"10519_1",0.447783
"10519_8",0.558671
"1051_1",0.542572
"1051_10",0.640067
"10520_10",0.615572
"10520_2",0.525363
"10521_10",0.571508
"10521_2",0.482271
"10522_1",0.516481
"10522_10",0.642773
"10523_1",0.519326
"10523_9",0.588786
"10524_10",0.622649
"10524_2",0.449934
"10525_4",0.497121
"10525_7",0.589272
"10526_10",0.554577
"10526_2",0.51884
"10527_10",0.587884
"10527_3",0.499272
"10528_1",0.448685
"10528_8",0.657068
"10529_3",0.544931
"10529_7",0.600444
"1052_10",0.672403
"1052_3",0.530567
"10530_1",0.457082
"10530_10",0.636736
"10531_10",0.636736
"10531_3",0.513844
"10532_1",0.530775
"10532_9",0.63514
"10533_10",0.537992
"10533_3",0.559503
"10534_10",0.607869
"10534_2",0.467699
"10535_10",0.686906
"10535_3",0.570745
"10536_2",0.552148
"10536_8",0.63174
"10537_3",0.474291
"10537_9",0.619111
"10538_1",0.400944
"10538_10",0.591493
"10539_2",0.51197
"10539_8",0.606967
"1053_10",0.622441
"1053_4",0.42419
"10540_1",0.479981
"10540_10",0.507043
"10541_2",0.481716
"10541_8",0.530983
"10542_10",0.537021
"10542_4",0.43897
"10543_3",0.45042
"10543_7",0.55194
"10544_10",0.595448
"10544_3",0.459233
"10545_10",0.601554
"10545_2",0.486712
"10546_1",0.550066
"10546_10",0.599056
"10547_10",0.604538
"10547_3",0.451391
"10548_1",0.389911
"10548_10",0.623829
"10549_10",0.612518
"10549_2",0.252169
"1054_2",0.453196
"1054_9",0.584831
"10550_2",0.575255
"10550_8",0.541947
"10551_1",0.536535
"10551_10",0.625425
"10552_4",0.524253
"10552_7",0.524808
"10553_1",0.484075
"10553_7",0.650337
"10554_2",0.521546
"10554_9",0.620498
"10555_10",0.611547
"10555_3",0.508639
"10556_10",0.629311
"10556_3",0.46985
"10557_3",0.459857
"10557_8",0.63056
"10558_4",0.405801
"10558_9",0.598015
"10559_3",0.436126
"10559_7",0.579349
"1055_10",0.619319
"1055_3",0.459025
"10560_4",0.51315
"10560_9",0.603012
"10561_2",0.500243
"10561_9",0.622649
"10562_1",0.5314
"10562_7",0.573243
"10563_2",0.473111
"10563_9",0.538825
"10564_3",0.492055
"10564_7",0.705156
"10565_1",0.246479
"10565_10",0.700715
"10566_3",0.505239
"10566_9",0.631254
"10567_4",0.493235
"10567_8",0.640899
"10568_10",0.625494
"10568_4",0.513983
"10569_1",0.380821
"10569_7",0.586497
"1056_3",0.599126
"1056_8",0.641454
"10570_1",0.451114
"10570_10",0.587746
"10571_10",0.549511
"10571_3",0.535008
"10572_1",0.542711
"10572_10",0.63056
