"id","sentiment"
"10260_1",1
"10260_10",1
"10261_1",0
"10261_8",1
"10262_4",0
"10262_7",1
"10263_3",0
"10263_7",1
"10264_2",0
"10264_8",1
"10265_3",0
"10265_9",1
"10266_1",0
"10266_7",1
"10267_4",0
"10267_7",1
"10268_3",0
"10268_7",1
"10269_4",0
"10269_8",1
"1026_10",1
"1026_2",0
"10270_1",0
"10270_10",1
"10271_1",1
"10271_8",1
"10272_1",0
"10272_7",1
"10273_1",1
"10273_10",1
"10274_2",0
"10274_8",1
"10275_3",0
"10275_9",1
"10276_1",0
"10276_8",1
"10277_10",1
"10277_2",0
"10278_4",0
"10278_7",1
"10279_4",0
"10279_9",1
"1027_4",1
"1027_9",1
"10280_4",0
"10280_8",1
"10281_4",0
"10281_9",1
"10282_10",1
"10282_2",0
"10283_1",0
"10283_10",1
"10284_1",0
"10284_9",0
"10285_1",1
"10285_9",1
"10286_10",1
"10286_3",0
"10287_1",0
"10287_10",1
"10288_1",1
"10288_8",1
"10289_1",1
"10289_9",1
"1028_10",1
"1028_4",1
"10290_1",0
"10290_10",1
"10291_3",0
"10291_9",1
"10292_10",1
"10292_2",0
"10293_1",0
"10293_9",1
"10294_2",0
"10294_9",1
"10295_1",0
"10295_10",1
"10296_1",0
"10296_8",1
"10297_1",0
"10297_10",1
"10298_1",0
"10298_9",1
"10299_1",0
"10299_10",1
"1029_10",1
"1029_2",0
"102_4",0
"102_8",0
"10300_1",0
"10300_10",1
"10301_10",1
"10301_2",0
"10302_3",1
"10302_7",1
"10303_3",0
"10303_9",1
"10304_2",0
"10304_7",1
"10305_1",1
"10305_10",1
"10306_1",0
"10306_8",1
"10307_2",1
"10307_7",1
"10308_1",0
"10308_10",1
"10309_2",0
"10309_8",1
"1030_2",0
"1030_9",1
"10310_1",0
"10310_8",1
"10311_1",1
"10311_10",1
"10312_1",0
"10312_9",1
"10313_1",0
"10313_10",1
"10314_1",0
"10314_9",1
"10315_1",1
"10315_10",1
"10316_1",0
"10316_10",1
"10317_1",0
"10317_10",1
"10318_1",0
"10318_8",1
"10319_1",0
"10319_8",0
"1031_1",0
"1031_10",1
"10320_1",0
"10320_10",1
"10321_1",0
"10321_10",1
"10322_1",0
"10322_9",1
"10323_10",0
"10323_2",1
"10324_1",0
"10324_8",1
"10325_2",0
"10325_9",1
"10326_1",0
"10326_10",1
"10327_1",0
"10327_7",1
"10328_1",0
"10328_10",1
"10329_1",0
"10329_10",1
"1032_1",1
"1032_10",1
"10330_2",0
"10330_9",1
"10331_1",0
"10331_9",1
"10332_1",0
"10332_10",1
"10333_1",0
"10333_10",1
"10334_1",0
"10334_7",1
"10335_1",1
"10335_7",1
"10336_1",0
"10336_7",1
"10337_1",0
"10337_10",1
"10338_3",0
"10338_9",1
"10339_4",0
"10339_8",1
"1033_2",0
"1033_9",1
"10340_1",1
"10340_7",1
"10341_2",0
"10341_7",1
"10342_1",0
"10342_9",1
"10343_1",0
"10343_9",1
"10344_4",0
"10344_9",1
"10345_3",0
"10345_7",1
"10346_4",0
"10346_9",1
"10347_1",0
"10347_10",1
"10348_1",0
"10348_10",1
"10349_2",0
"10349_8",1
"1034_10",1
"1034_2",0
"10350_1",0
"10350_9",1
"10351_3",0
"10351_8",1
"10352_1",0
"10352_10",1
"10353_10",1
"10353_2",0
"10354_4",0
"10354_7",0
"10355_10",0
"10355_4",1
"10356_1",0
"10356_7",1
"10357_2",0
"10357_7",0
"10358_3",0
"10358_7",1
"10359_1",0
"10359_8",1
"1035_3",0
"1035_9",1
"10360_1",0
"10360_9",1
"10361_1",0
"10361_9",1
"10362_4",0
"10362_7",1
"10363_3",0
"10363_7",0
"10364_10",1
"10364_2",0
"10365_1",0
"10365_7",0
"10366_3",0
"10366_8",0
"10367_3",0
"10367_8",1
"10368_3",0
"10368_8",1
"10369_4",0
"10369_9",1
"1036_10",1
"1036_3",0
"10370_10",1
"10370_3",0
"10371_4",0
"10371_8",1
"10372_10",1
"10372_4",0
"10373_10",1
"10373_2",0
"10374_10",1
"10374_3",0
"10375_3",0
"10375_8",1
"10376_10",0
"10376_3",0
"10377_2",0
"10377_8",1
"10378_4",0
"10378_8",1
"10379_3",0
"10379_9",1
"1037_1",0
"1037_10",1
"10380_1",0
"10380_7",1
"10381_2",0
"10381_8",1
"10382_10",1
"10382_3",0
"10383_1",0
"10383_8",1
"10384_1",0
"10384_7",1
"10385_1",0
"10385_10",1
"10386_1",0
"10386_7",1
"10387_1",0
"10387_9",1
"10388_10",1
"10388_4",0
"10389_1",0
"10389_7",1
"1038_1",0
"1038_10",1
"10390_1",0
"10390_7",1
"10391_4",0
"10391_9",1
"10392_2",0
"10392_8",1
"10393_1",0
"10393_9",1
"10394_1",0
"10394_9",0
"10395_10",0
"10395_2",0
"10396_4",0
"10396_8",0
"10397_1",0
"10397_10",1
"10398_1",0
"10398_10",1
"10399_10",1
"10399_2",0
"1039_1",0
"1039_10",1
"103_10",1
"103_3",0
"10400_4",0
"10400_9",0
"10401_1",0
"10401_7",1
"10402_3",1
"10402_8",1
"10403_10",1
"10403_4",0
"10404_4",0
"10404_9",1
"10405_4",0
"10405_7",1
"10406_1",0
"10406_8",1
"10407_10",1
"10407_2",0
"10408_10",1
"10408_2",0
"10409_10",1
"10409_2",1
"1040_4",0
"1040_9",1
"10410_1",0
"10410_10",1
"10411_10",1
"10411_3",0
"10412_2",0
"10412_8",1
"10413_3",0
"10413_8",1
"10414_1",0
"10414_10",1
"10415_3",1
"10415_7",1
"10416_4",0
"10416_9",1
"10417_2",0
"10417_7",1
"10418_1",0
"10418_8",1
"10419_4",1
"10419_8",1
"1041_10",1
"1041_2",0
"10420_3",0
"10420_9",1
"10421_4",0
"10421_8",1
"10422_3",0
"10422_9",1
"10423_1",1
"10423_9",1
"10424_1",0
"10424_7",1
"10425_1",0
"10425_10",1
"10426_4",0
"10426_8",1
"10427_1",0
"10427_10",1
"10428_1",0
"10428_10",1
"10429_1",0
"10429_9",1
"1042_3",0
"1042_7",1
"10430_1",0
"10430_10",1
"10431_10",1
"10431_2",0
"10432_10",1
"10432_4",0
"10433_2",0
"10433_8",1
"10434_1",0
"10434_8",1
"10435_1",0
"10435_7",1
"10436_1",0
"10436_8",1
"10437_1",0
"10437_9",1
"10438_3",0
"10438_9",1
"10439_3",1
"10439_8",1
"1043_4",0
"1043_9",1
"10440_1",0
"10440_7",1
"10441_4",1
"10441_9",1
"10442_2",0
"10442_8",1
"10443_3",0
"10443_7",1
"10444_1",0
"10444_9",1
"10445_1",0
"10445_10",1
"10446_10",1
"10446_2",0
"10447_2",0
"10447_7",1
"10448_1",0
"10448_7",0
"10449_10",1
"10449_2",0
"1044_3",0
"1044_8",1
"10450_1",0
"10450_7",1
"10451_1",0
"10451_7",1
"10452_1",0
"10452_8",1
"10453_1",0
"10453_10",1
"10454_1",0
"10454_8",0
"10455_1",0
"10455_9",1
"10456_1",0
"10456_10",1
"10457_1",0
"10457_8",1
"10458_1",0
"10458_7",1
"10459_1",0
"10459_10",1
"1045_3",1
"1045_9",1
"10460_1",0
"10460_10",1
"10461_1",0
"10461_10",1
"10462_10",1
"10462_3",0
"10463_10",1
"10463_2",0
"10464_10",1
"10464_2",0
"10465_10",1
"10465_3",0
"10466_3",0
"10466_8",0
"10467_3",0
"10467_9",0
"10468_10",1
"10468_2",0
"10469_10",1
"10469_3",0
"1046_1",0
"1046_9",1
"10470_1",0
"10470_10",1
"10471_10",1
"10471_4",0
"10472_10",1
"10472_3",0
"10473_10",1
"10473_4",0
"10474_10",1
"10474_3",0
"10475_10",1
"10475_2",0
"10476_10",1
"10476_2",1
"10477_1",1
"10477_9",1
"10478_1",0
"10478_10",1
"10479_10",1
"10479_4",0
"1047_4",1
"1047_8",1
"10480_4",0
"10480_8",0
"10481_3",0
"10481_9",1
"10482_10",1
"10482_4",0
"10483_1",0
"10483_8",1
"10484_10",1
"10484_2",0
"10485_1",0
"10485_10",1
"10486_1",0
"10486_10",1
"10487_3",0
"10487_7",1
"10488_3",0
"10488_7",1
"10489_1",0
"10489_8",1
"1048_4",1
"1048_8",1
"10490_1",0
"10490_9",1
"10491_3",0
"10491_7",1
"10492_1",0
"10492_8",1
"10493_1",0
"10493_10",1
"10494_2",0
"10494_8",0
"10495_2",0
"10495_8",1
"10496_1",0
"10496_10",1
"10497_1",0
"10497_10",1
"10498_1",0
"10498_10",1
"10499_1",0
"10499_8",0
"1049_3",0
"1049_9",1
"104_1",0
"104_10",1
"10500_1",0
"10500_7",1
"10501_1",0
"10501_10",1
"10502_1",0
"10502_7",1
"10503_1",0
"10503_8",0
"10504_1",0
"10504_7",1
"10505_1",0
"10505_7",0
"10506_1",0
"10506_8",1
"10507_2",0
"10507_7",0
"10508_1",0
"10508_7",1
"10509_1",0
"10509_8",1
"1050_4",0
"1050_9",1
"10510_2",0
"10510_7",1
"10511_1",0
"10511_10",1
"10512_1",0
"10512_9",1
"10513_1",0
"10513_7",1
"10514_1",0
"10514_9",0
"10515_3",0
"10515_8",1
"10516_1",0
"10516_10",1
"10517_1",0
"10517_10",1
"10518_1",0
"10518_7",1
"10519_1",0
"10519_8",0
"1051_1",0
"1051_10",1
"10520_10",1
"10520_2",0
"10521_10",1
"10521_2",0
"10522_1",0
"10522_10",1
"10523_1",0
"10523_9",1
"10524_10",1
"10524_2",0
"10525_4",0
"10525_7",1
"10526_10",1
"10526_2",0
"10527_10",1
"10527_3",0
"10528_1",0
"10528_8",1
"10529_3",0
"10529_7",1
"1052_10",1
"1052_3",0
"10530_1",0
"10530_10",1
"10531_10",1
"10531_3",0
"10532_1",0
"10532_9",1
"10533_10",0
"10533_3",0
"10534_10",1
"10534_2",0
"10535_10",1
"10535_3",1
"10536_2",0
"10536_8",1
"10537_3",0
"10537_9",1
"10538_1",0
"10538_10",1
"10539_2",0
"10539_8",1
"1053_10",1
"1053_4",0
"10540_1",0
"10540_10",0
"10541_2",0
"10541_8",0
"10542_10",0
"10542_4",0
"10543_3",0
"10543_7",0
"10544_10",1
"10544_3",0
"10545_10",1
"10545_2",0
"10546_1",0
"10546_10",1
"10547_10",1
"10547_3",0
"10548_1",0
"10548_10",1
"10549_10",1
"10549_2",0
"1054_2",0
"1054_9",1
"10550_2",1
"10550_8",0
"10551_1",0
"10551_10",1
"10552_4",0
"10552_7",0
"10553_1",0
"10553_7",1
"10554_2",0
"10554_9",1
"10555_10",1
"10555_3",0
"10556_10",1
"10556_3",0
"10557_3",0
"10557_8",1
"10558_4",0
"10558_9",1
"10559_3",0
"10559_7",1
"1055_10",1
"1055_3",0
"10560_4",0
"10560_9",1
"10561_2",0
"10561_9",1
"10562_1",0
"10562_7",1
"10563_2",0
"10563_9",0
"10564_3",0
"10564_7",1
"10565_1",0
"10565_10",1
"10566_3",0
"10566_9",1
"10567_4",0
"10567_8",1
"10568_10",1
"10568_4",0
"10569_1",0
"10569_7",1
"1056_3",1
"1056_8",1
"10570_1",0
"10570_10",1
"10571_10",0
"10571_3",0
"10572_1",0
"10572_10",1
"10573_10",1
"10573_3",0
"10574_10",1
"10574_3",0
"10575_1",0
"10575_10",1
"10576_1",0
"10576_9",1
"10577_1",0
"10577_9",1
"10578_1",0
"10578_10",0
"10579_1",0
"10579_10",1
"1057_2",1
"1057_8",1
"10580_1",0
"10580_10",1
"10581_10",0
"10581_3",0
"10582_10",1
"10582_2",0
"10583_1",0
"10583_10",1
"10584_3",0
"10584_8",1
"10585_3",0
"10585_8",1
"10586_1",0
"10586_9",1
"10587_1",0
"10587_10",1
"10588_1",0
"10588_10",1
"10589_10",1
"10589_3",0
"1058_1",0
"1058_10",1
"10590_3",0
"10590_9",0
"10591_10",1
"10591_2",0
"10592_1",0
"10592_8",0
"10593_3",0
"10593_8",1
"10594_1",0
"10594_10",1
"10595_1",0
"10595_10",1
"10596_10",1
"10596_3",0
"10597_1",0
"10597_10",1
"10598_10",1
"10598_4",0
"10599_1",0
"10599_8",0
"1059_1",0
"1059_10",1
"105_3",0
"105_8",1
"10600_10",1
"10600_3",0
"10601_1",0
"10601_10",1
"10602_2",0
"10602_8",0
"10603_3",0
"10603_8",1
"10604_3",0
"10604_8",1
"10605_1",0
"10605_10",1
"10606_1",0
"10606_10",1
"10607_1",0
"10607_7",1
"10608_1",0
"10608_10",1
"10609_1",0
"10609_9",1
"1060_2",0
"1060_8",0
"10610_1",0
"10610_7",1
"10611_3",0
"10611_7",1
"10612_3",0
"10612_9",1
"10613_1",0
"10613_8",1
"10614_1",1
"10614_9",1
"10615_2",0
"10615_8",0
"10616_1",0
"10616_10",1
"10617_3",0
"10617_8",1
"10618_1",0
"10618_10",1
"10619_2",0
"10619_9",1
"1061_1",0
"1061_8",1
"10620_4",0
"10620_9",1
"10621_10",1
"10621_2",0
"10622_1",0
"10622_10",1
"10623_2",0
"10623_8",1
"10624_1",0
"10624_10",1
"10625_1",0
"10625_8",1
"10626_1",0
"10626_8",1
"10627_2",0
"10627_9",1
"10628_1",0
"10628_9",1
"10629_1",0
"10629_10",1
"1062_2",0
"1062_8",1
"10630_4",0
"10630_7",1
"10631_1",0
"10631_9",1
"10632_4",0
"10632_9",1
"10633_3",0
"10633_8",1
"10634_3",0
"10634_8",1
"10635_10",1
"10635_4",0
"10636_3",0
"10636_8",1
"10637_2",0
"10637_9",1
"10638_1",0
"10638_9",1
"10639_10",0
"10639_4",0
"1063_10",1
"1063_2",0
"10640_3",1
"10640_7",1
"10641_1",0
"10641_8",1
"10642_1",0
"10642_10",1
"10643_1",0
"10643_9",0
"10644_1",0
"10644_8",1
"10645_10",0
"10645_4",0
"10646_10",1
"10646_2",0
"10647_10",1
"10647_3",0
"10648_3",0
"10648_9",1
"10649_1",0
"10649_10",1
"1064_1",0
"1064_8",1
"10650_4",1
"10650_9",1
"10651_3",0
"10651_9",1
"10652_4",0
"10652_9",1
"10653_1",0
"10653_10",1
"10654_2",0
"10654_8",1
"10655_10",1
"10655_2",0
"10656_3",0
"10656_8",1
"10657_1",0
"10657_10",1
"10658_3",0
"10658_9",1
"10659_10",1
"10659_2",1
"1065_1",0
"1065_9",1
"10660_10",1
"10660_4",0
"10661_1",0
"10661_9",1
"10662_1",0
"10662_10",1
"10663_10",1
"10663_4",0
"10664_1",0
"10664_9",1
"10665_1",0
"10665_10",1
"10666_1",0
"10666_10",1
"10667_10",1
"10667_2",1
"10668_1",0
"10668_7",1
"10669_1",0
"10669_7",1
"1066_1",0
"1066_8",1
"10670_1",0
"10670_9",1
"10671_1",0
"10671_9",1
"10672_1",0
"10672_7",1
"10673_4",0
"10673_9",1
"10674_2",0
"10674_7",1
"10675_4",1
"10675_8",0
"10676_4",0
"10676_8",1
"10677_10",1
"10677_4",0
"10678_2",0
"10678_7",1
"10679_3",0
"10679_8",1
"1067_1",0
"1067_9",1
"10680_2",0
"10680_7",1
"10681_2",0
"10681_8",1
"10682_10",1
"10682_3",0
"10683_4",0
"10683_8",1
"10684_3",0
"10684_7",1
"10685_1",0
"10685_7",0
"10686_3",0
"10686_7",1
"10687_4",0
"10687_7",1
"10688_1",0
"10688_10",1
"10689_10",1
"10689_3",0
"1068_10",1
"1068_3",0
"10690_1",0
"10690_7",1
"10691_1",0
"10691_10",1
"10692_10",0
"10692_4",0
"10693_1",0
"10693_10",1
"10694_1",0
"10694_10",1
"10695_1",0
"10695_10",0
"10696_1",0
"10696_10",1
"10697_1",0
"10697_10",1
"10698_1",0
"10698_8",1
"10699_3",1
"10699_8",1
"1069_10",1
"1069_4",0
"106_3",0
"106_9",1
"10700_1",0
"10700_10",1
"10701_10",0
"10701_2",0
"10702_1",0
"10702_10",1
"10703_3",0
"10703_9",0
"10704_1",0
"10704_10",1
"10705_1",0
"10705_10",1
"10706_10",1
"10706_2",0
"10707_3",0
"10707_9",1
"10708_3",0
"10708_9",1
"10709_3",0
"10709_8",1
"1070_1",0
"1070_10",1
"10710_1",1
"10710_10",1
"10711_10",1
"10711_2",0
"10712_1",0
"10712_8",1
"10713_10",1
"10713_3",0
"10714_2",0
"10714_9",1
"10715_3",0
"10715_9",1
"10716_2",0
"10716_8",1
"10717_3",0
"10717_9",1
"10718_1",0
"10718_10",1
"10719_3",0
"10719_7",1
"1071_2",0
"1071_9",1
"10720_4",0
"10720_8",1
"10721_4",1
"10721_7",1
"10722_1",0
"10722_7",1
"10723_4",0
"10723_9",1
"10724_1",0
"10724_10",1
"10725_1",0
"10725_7",1
"10726_1",0
"10726_7",1
"10727_1",0
"10727_9",1
"10728_1",0
"10728_8",1
"10729_4",1
"10729_9",1
"1072_2",0
"1072_8",1
"10730_1",1
"10730_10",1
"10731_3",0
"10731_9",1
"10732_10",1
"10732_3",0
"10733_10",1
"10733_3",0
"10734_2",0
"10734_8",1
"10735_1",0
"10735_10",1
"10736_3",0
"10736_9",1
"10737_2",0
"10737_9",1
"10738_4",0
"10738_8",1
"10739_2",0
"10739_9",1
"1073_4",1
"1073_8",1
"10740_10",1
"10740_4",0
"10741_1",0
"10741_9",1
"10742_1",0
"10742_10",1
"10743_1",0
"10743_7",1
"10744_2",0
"10744_8",1
"10745_1",0
"10745_8",1
"10746_2",0
"10746_8",1
"10747_1",0
"10747_7",1
"10748_3",0
"10748_8",1
"10749_1",0
"10749_8",0
"1074_2",0
"1074_7",1
"10750_1",0
"10750_7",1
"10751_10",1
"10751_4",0
"10752_3",1
"10752_7",1
"10753_3",0
"10753_8",1
"10754_1",0
"10754_8",1
"10755_4",0
"10755_9",1
"10756_3",0
"10756_7",1
"10757_10",1
"10757_4",0
"10758_10",1
"10758_4",0
"10759_3",0
"10759_9",1
"1075_2",0
"1075_9",1
"10760_1",0
"10760_8",1
"10761_4",0
"10761_8",0
"10762_3",0
"10762_9",1
"10763_1",0
"10763_9",1
"10764_10",1
"10764_4",1
"10765_1",0
"10765_10",1
"10766_3",0
"10766_8",1
"10767_10",1
"10767_3",1
"10768_1",0
"10768_8",1
"10769_2",0
"10769_7",1
"1076_3",0
"1076_8",1
"10770_2",0
"10770_7",1
"10771_1",1
"10771_8",1
"10772_10",1
"10772_3",0
"10773_4",0
"10773_7",1
"10774_10",1
"10774_2",0
"10775_10",1
"10775_4",1
"10776_10",1
"10776_4",0
"10777_2",0
"10777_9",1
"10778_10",1
"10778_2",0
"10779_2",0
"10779_9",1
"1077_10",1
"1077_3",0
"10780_3",0
"10780_7",1
"10781_1",0
"10781_10",1
"10782_2",0
"10782_8",1
"10783_4",1
"10783_7",1
"10784_4",1
"10784_9",1
"10785_10",1
"10785_4",0
"10786_4",0
"10786_7",1
"10787_10",1
"10787_3",0
"10788_10",1
